#land     n      k     ei_of  eii_off
783	0.1374683656	5.0390382775	0	0
784	0.1420029477	5.042561686	0	0
785	0.1458249682	5.0521005925	0	0
786	0.1455965167	5.0753220803	0	0
787	0.1461830223	5.0834046509	0	0
788	0.1471535327	5.0875675034	0	0
789	0.1486633042	5.0953560729	0	0
790	0.1462683691	5.1020278664	0	0
791	0.1421301025	5.1086429846	0	0
792	0.1462442312	5.1243737062	0	0
793	0.1466642789	5.1344519454	0	0
794	0.1432667864	5.1386887918	0	0
795	0.1436755326	5.1406736599	0	0
796	0.1442334046	5.1463221361	0	0
797	0.1445664182	5.1587005901	0	0
798	0.1457895927	5.1684554454	0	0
799	0.148255771	5.1777096119	0	0
800	0.1540429311	5.1875701059	0	0
801	0.1564346848	5.1975860902	0	0
802	0.1566684147	5.2082960876	0	0
803	0.1531361624	5.224303359	0	0
804	0.1507587978	5.2313931958	0	0
805	0.1493875	5.2307147133	0	0
806	0.1501305841	5.2438615457	0	0
807	0.1492512107	5.2538315565	0	0
808	0.1458769226	5.2583979341	0	0
809	0.1472479898	5.2736830136	0	0
810	0.1484125338	5.2869952174	0	0
811	0.1465849631	5.2895963463	0	0
812	0.1504182292	5.30249862	0	0
813	0.1560823726	5.3168243159	0	0
814	0.1593566301	5.3157019031	0	0
815	0.1604523362	5.3237599743	0	0
816	0.1600823884	5.3381597734	0	0
817	0.1634596756	5.3460757162	0	0
818	0.1638001771	5.3506836647	0	0
819	0.1605446174	5.3513743958	0	0
820	0.1578868159	5.3648062711	0	0
821	0.1545555414	5.3791951921	0	0
822	0.149709802	5.3925896114	0	0
823	0.1519143699	5.3970092701	0	0
824	0.156510052	5.3997986626	0	0
825	0.162136645	5.4066141195	0	0

